"GEO_ID","NAME","B01001_001E","B01001_002E","B01001_003E","B01001_004E","B01001_005E","B01001_006E","B01001_007E","B01001_008E","B01001_009E","B01001_010E","B01001_011E","B01001_012E","B01001_013E","B01001_014E","B01001_015E","B01001_016E","B01001_017E","B01001_018E","B01001_019E","B01001_020E","B01001_021E","B01001_022E","B01001_023E","B01001_024E","B01001_025E","B01001_026E","B01001_027E","B01001_028E","B01001_029E","B01001_030E","B01001_031E","B01001_032E","B01001_033E","B01001_034E","B01001_035E","B01001_036E","B01001_037E","B01001_038E","B01001_039E","B01001_040E","B01001_041E","B01001_042E","B01001_043E","B01001_044E","B01001_045E","B01001_046E","B01001_047E","B01001_048E","B01001_049E"
"Geography","NAME","Estimate!!Total:","Estimate!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 years","Estimate!!Total:!!Male:!!21 years","Estimate!!Total:!!Male:!!22 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 39 years","Estimate!!Total:!!Male:!!40 to 44 years","Estimate!!Total:!!Male:!!45 to 49 years","Estimate!!Total:!!Male:!!50 to 54 years","Estimate!!Total:!!Male:!!55 to 59 years","Estimate!!Total:!!Male:!!60 and 61 years","Estimate!!Total:!!Male:!!62 to 64 years","Estimate!!Total:!!Male:!!65 and 66 years","Estimate!!Total:!!Male:!!67 to 69 years","Estimate!!Total:!!Male:!!70 to 74 years","Estimate!!Total:!!Male:!!75 to 79 years","Estimate!!Total:!!Male:!!80 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 years","Estimate!!Total:!!Female:!!21 years","Estimate!!Total:!!Female:!!22 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 39 years","Estimate!!Total:!!Female:!!40 to 44 years","Estimate!!Total:!!Female:!!45 to 49 years","Estimate!!Total:!!Female:!!50 to 54 years","Estimate!!Total:!!Female:!!55 to 59 years","Estimate!!Total:!!Female:!!60 and 61 years","Estimate!!Total:!!Female:!!62 to 64 years","Estimate!!Total:!!Female:!!65 and 66 years","Estimate!!Total:!!Female:!!67 to 69 years","Estimate!!Total:!!Female:!!70 to 74 years","Estimate!!Total:!!Female:!!75 to 79 years","Estimate!!Total:!!Female:!!80 to 84 years","Estimate!!Total:!!Female:!!85 years and over"
"1500000US240037306041","Block Group 1, Census Tract 7306.04, Anne Arundel County, Maryland","2120","1100","24","65","100","151","0","0","0","0","0","20","66","163","69","89","59","49","28","0","18","108","17","74","0","1020","73","114","133","24","0","0","0","0","73","0","30","155","90","75","44","21","17","33","0","72","0","66","0"
"1500000US245102701012","Block Group 2, Census Tract 2701.01, Baltimore city, Maryland","735","333","19","30","42","6","6","0","0","0","10","33","10","10","58","46","6","6","0","12","11","15","13","0","0","402","0","69","23","22","31","0","0","0","15","24","27","17","49","36","17","0","7","11","13","14","12","0","15"
"1500000US240338042002","Block Group 2, Census Tract 8042, Prince George's County, Maryland","1176","481","47","15","59","0","0","0","10","6","39","18","35","8","50","13","47","16","22","61","0","24","11","0","0","695","55","29","29","0","0","0","0","19","69","56","45","0","64","27","42","76","8","39","34","51","19","0","33"
"1500000US240338019082","Block Group 2, Census Tract 8019.08, Prince George's County, Maryland","1634","732","47","86","25","30","37","17","30","63","46","47","42","81","19","100","0","32","23","0","7","0","0","0","0","902","0","91","62","44","0","0","25","135","29","86","55","147","56","108","7","14","35","0","0","0","8","0","0"
"1500000US240054102002","Block Group 2, Census Tract 4102, Baltimore County, Maryland","1924","1005","44","53","109","57","0","0","43","0","12","36","90","75","61","104","71","26","34","0","18","55","38","24","55","919","50","22","87","78","44","8","0","29","31","34","32","56","84","103","56","46","13","8","33","24","55","17","9"
"1500000US240253035021","Block Group 1, Census Tract 3035.02, Harford County, Maryland","307","132","0","0","14","0","0","0","0","0","0","0","13","0","0","0","23","0","17","8","28","11","18","0","0","175","0","12","12","0","0","0","0","0","11","0","12","0","0","14","7","9","30","0","21","27","20","0","0"
"1500000US240276068042","Block Group 2, Census Tract 6068.04, Howard County, Maryland","898","491","13","8","10","57","0","22","10","40","31","13","10","7","51","47","56","35","9","39","20","0","9","4","0","407","11","0","40","31","0","0","12","0","10","11","10","24","42","56","49","17","41","8","20","14","11","0","0"
"1500000US245101607003","Block Group 3, Census Tract 1607, Baltimore city, Maryland","610","359","49","0","41","69","20","39","0","32","31","55","0","0","0","23","0","0","0","0","0","0","0","0","0","251","0","0","0","0","0","0","20","17","28","0","52","0","0","43","23","13","23","0","0","32","0","0","0"
"1500000US240054517012","Block Group 2, Census Tract 4517.01, Baltimore County, Maryland","1261","567","61","20","10","0","0","0","0","13","51","29","40","34","42","66","8","33","15","9","52","20","44","7","13","694","10","8","60","0","3","0","0","45","15","45","89","34","11","91","23","43","68","6","58","44","41","0","0"
"1500000US240317008162","Block Group 2, Census Tract 7008.16, Montgomery County, Maryland","2440","1344","87","110","91","146","0","0","0","54","88","63","45","64","65","113","59","32","78","0","62","137","9","32","9","1096","0","125","38","69","26","34","0","24","74","42","100","120","120","87","20","51","41","31","33","8","32","12","9"
"1500000US240317014083","Block Group 3, Census Tract 7014.08, Montgomery County, Maryland","1406","745","44","56","101","38","19","0","0","0","67","64","35","52","0","0","92","16","81","0","0","34","46","0","0","661","39","20","53","30","25","0","0","0","62","2","82","17","52","44","31","13","25","62","17","39","48","0","0"
"1500000US240450107013","Block Group 3, Census Tract 107.01, Wicomico County, Maryland","1570","821","40","69","39","43","79","1","35","19","56","19","42","39","96","74","79","21","1","18","41","8","0","2","0","749","19","50","50","19","45","5","12","17","52","41","50","25","33","69","126","20","21","14","0","69","2","10","0"
"1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland","1343","683","17","104","67","0","0","27","0","0","117","76","65","32","85","52","33","8","0","0","0","0","0","0","0","660","65","21","15","23","0","0","0","85","126","0","31","27","22","173","17","0","0","0","0","18","30","7","0"
"1500000US240317010012","Block Group 2, Census Tract 7010.01, Montgomery County, Maryland","2416","1245","23","110","0","33","19","0","5","151","92","63","62","107","38","65","54","23","73","33","115","57","51","48","23","1171","104","6","22","6","15","0","0","128","64","80","85","88","21","106","52","31","65","5","51","117","47","28","50"
"1500000US240479515001","Block Group 1, Census Tract 9515, Worcester County, Maryland","332","180","0","0","0","0","0","14","0","0","18","17","0","0","12","23","12","6","28","0","0","10","19","5","16","152","0","0","0","0","0","0","20","19","0","0","0","0","12","21","22","18","8","0","7","8","7","10","0"
"1500000US240054101001","Block Group 1, Census Tract 4101, Baltimore County, Maryland","781","401","23","48","11","0","0","0","0","30","29","0","0","49","27","0","83","0","0","32","0","38","0","0","31","380","0","0","18","15","0","0","10","0","0","51","0","16","14","13","89","41","0","13","22","46","32","0","0"
"1500000US240430105004","Block Group 4, Census Tract 105, Washington County, Maryland","1544","744","31","94","19","28","0","27","0","0","19","0","55","49","106","99","19","0","14","0","94","62","14","0","14","800","33","58","84","0","0","0","42","0","19","42","23","101","88","94","0","0","39","18","14","94","32","0","19"
"1500000US245101402002","Block Group 2, Census Tract 1402, Baltimore city, Maryland","1031","358","68","61","17","0","0","0","0","0","68","0","55","0","27","10","0","0","12","0","40","0","0","0","0","673","109","15","69","0","0","38","49","53","0","70","5","118","0","14","100","0","0","0","33","0","0","0","0"
"1500000US240479507002","Block Group 2, Census Tract 9507, Worcester County, Maryland","1872","944","29","84","78","17","0","14","0","15","44","70","26","91","17","62","65","3","31","34","49","46","90","63","16","928","70","34","17","34","14","0","25","0","0","78","64","33","39","74","43","51","47","13","37","104","95","32","24"
"1500000US240276012015","Block Group 5, Census Tract 6012.01, Howard County, Maryland","2481","1164","128","72","144","44","0","0","0","26","23","88","207","99","10","51","141","40","26","37","16","12","0","0","0","1317","190","58","108","47","7","0","0","71","0","98","165","86","92","97","216","56","0","7","0","0","19","0","0"
"1500000US240253032013","Block Group 3, Census Tract 3032.01, Harford County, Maryland","2188","1248","107","100","97","63","41","0","11","42","78","66","74","56","81","48","151","31","38","28","33","56","17","30","0","940","82","21","46","24","0","0","0","19","62","60","58","33","86","135","99","25","36","33","33","27","21","31","9"
"1500000US240135090021","Block Group 1, Census Tract 5090.02, Carroll County, Maryland","1453","766","23","46","53","31","15","0","0","78","11","36","22","24","72","52","94","50","31","31","29","31","17","20","0","687","46","19","36","18","26","0","0","36","10","30","53","39","29","42","106","18","34","65","20","22","11","17","10"
"1500000US240317057013","Block Group 3, Census Tract 7057.01, Montgomery County, Maryland","1809","755","42","82","24","51","9","10","0","0","30","57","29","65","104","59","9","0","24","9","70","26","9","37","9","1054","40","40","89","40","39","12","0","56","55","87","36","47","145","72","89","0","22","10","27","58","42","17","31"
"1500000US240430109004","Block Group 4, Census Tract 109, Washington County, Maryland","1471","841","21","31","12","8","0","0","26","17","63","44","12","37","96","102","53","68","41","29","14","69","48","17","33","630","61","9","19","37","0","0","12","15","18","21","9","11","58","93","59","15","16","32","18","33","60","16","18"
"1500000US240253017032","Block Group 2, Census Tract 3017.03, Harford County, Maryland","2401","1198","99","70","67","19","18","25","0","20","100","131","126","66","99","46","142","9","51","33","7","41","14","15","0","1203","229","63","25","34","41","0","9","16","72","129","33","106","96","105","121","29","26","10","0","30","29","0","0"
"1500000US240217735003","Block Group 3, Census Tract 7735, Frederick County, Maryland","2158","1012","12","56","82","72","0","11","18","64","58","78","54","67","84","72","83","10","43","31","29","34","21","26","7","1146","12","54","49","92","49","31","0","52","117","93","39","91","78","60","37","59","32","16","53","60","42","8","22"
"1500000US240317035021","Block Group 1, Census Tract 7035.02, Montgomery County, Maryland","1860","893","105","18","33","42","0","18","0","41","66","64","78","25","50","43","86","12","40","18","36","15","98","5","0","967","39","34","113","71","0","0","0","50","11","59","38","65","80","76","52","25","41","22","10","94","43","11","33"
"1500000US245100906002","Block Group 2, Census Tract 906, Baltimore city, Maryland","282","129","0","0","0","0","0","0","0","0","0","12","0","21","0","20","0","11","11","0","0","6","19","29","0","153","9","0","0","0","0","9","0","0","0","0","0","0","11","42","0","21","0","36","25","0","0","0","0"
"1500000US240054113071","Block Group 1, Census Tract 4113.07, Baltimore County, Maryland","2094","987","81","59","38","22","31","0","7","41","188","40","91","105","12","53","57","42","13","39","26","7","0","22","13","1107","23","188","11","38","8","0","7","35","61","98","128","61","49","93","55","34","67","24","32","71","0","0","24"
"1500000US245100903004","Block Group 4, Census Tract 903, Baltimore city, Maryland","2225","1142","148","110","33","54","29","12","16","0","62","150","133","18","113","103","85","0","23","26","0","12","0","15","0","1083","48","14","113","30","0","0","37","13","135","69","118","55","147","113","34","75","12","11","13","28","0","0","18"
"1500000US240054024071","Block Group 1, Census Tract 4024.07, Baltimore County, Maryland","701","367","28","31","57","40","0","0","0","0","51","0","51","0","31","26","9","6","25","0","6","0","0","0","6","334","14","10","0","18","18","0","0","0","0","0","35","64","38","24","17","0","46","6","31","5","0","0","8"
"1500000US240098609002","Block Group 2, Census Tract 8609, Calvert County, Maryland","2076","1005","100","108","55","13","0","0","0","0","29","19","75","54","34","87","97","20","3","28","0","61","50","81","91","1071","72","92","13","0","15","0","0","0","109","110","59","24","14","44","139","0","0","0","20","47","103","70","140"
"1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland","1580","761","74","49","63","0","0","0","54","97","38","146","20","53","13","60","12","0","0","17","11","38","0","0","16","819","65","18","55","0","0","0","0","46","70","138","0","55","39","69","49","0","64","19","62","40","30","0","0"
"1500000US240253028011","Block Group 1, Census Tract 3028.01, Harford County, Maryland","752","344","4","0","15","4","0","0","23","0","20","12","0","13","14","43","34","36","44","9","63","0","0","10","0","408","10","7","0","0","0","0","11","21","15","21","0","24","38","0","62","9","52","36","10","30","11","16","35"
"1500000US240230006006","Block Group 6, Census Tract 6, Garrett County, Maryland","657","333","0","0","22","22","0","0","0","0","18","17","44","0","0","11","42","29","0","12","11","21","12","72","0","324","0","0","19","0","0","0","0","0","13","51","19","0","0","29","74","13","13","11","0","37","11","19","15"
"1500000US240150305052","Block Group 2, Census Tract 305.05, Cecil County, Maryland","1628","651","32","65","52","41","7","9","0","0","54","11","64","75","0","51","33","18","7","58","0","21","7","13","33","977","33","132","48","29","38","41","0","79","48","53","25","58","32","56","57","0","34","29","44","18","75","0","48"
"1500000US240338074083","Block Group 3, Census Tract 8074.08, Prince George's County, Maryland","1640","790","0","54","204","48","0","0","0","25","94","0","52","0","139","0","76","19","26","25","15","0","13","0","0","850","158","0","54","18","0","0","0","7","12","93","0","58","137","94","128","10","16","11","21","0","33","0","0"
"1500000US240054038032","Block Group 2, Census Tract 4038.03, Baltimore County, Maryland","884","442","20","12","60","9","0","0","0","29","0","14","12","36","46","45","11","0","10","11","8","23","12","46","38","442","8","43","0","10","0","0","0","0","12","17","8","39","44","32","32","0","0","19","56","18","47","29","28"
"1500000US240430006012","Block Group 2, Census Tract 6.01, Washington County, Maryland","731","308","2","15","2","0","18","18","0","24","29","7","18","35","6","43","19","31","0","0","2","9","25","5","0","423","35","0","17","44","9","4","4","19","43","8","45","0","41","13","37","11","26","17","20","8","11","0","11"
"1500000US240338050002","Block Group 2, Census Tract 8050, Prince George's County, Maryland","2309","1014","133","81","29","10","0","0","11","30","57","7","79","8","115","40","21","13","106","21","106","17","61","21","48","1295","0","95","52","37","25","62","8","95","143","118","62","28","3","22","191","10","79","12","19","81","76","0","77"
"1500000US240317008182","Block Group 2, Census Tract 7008.18, Montgomery County, Maryland","2043","1074","23","115","13","133","83","23","23","88","113","32","68","32","113","90","33","0","31","0","17","19","25","0","0","969","38","246","95","0","22","0","23","22","0","66","168","84","31","97","29","0","24","22","0","2","0","0","0"
"1500000US245102701011","Block Group 1, Census Tract 2701.01, Baltimore city, Maryland","903","448","15","40","80","0","0","0","0","61","4","55","58","27","12","12","23","7","18","16","5","4","6","0","5","455","31","22","5","11","3","0","0","0","10","15","62","53","31","33","34","29","30","25","0","13","11","10","27"
"1500000US240378757002","Block Group 2, Census Tract 8757, St. Mary's County, Maryland","2427","1278","60","62","17","62","9","32","0","88","30","79","20","41","149","134","80","14","163","12","32","51","127","0","16","1149","36","42","79","49","77","0","21","15","42","11","41","34","88","167","94","32","85","17","31","77","93","0","18"
"1500000US240338067132","Block Group 2, Census Tract 8067.13, Prince George's County, Maryland","1124","571","161","59","73","29","0","0","14","0","26","52","81","0","33","31","12","0","0","0","0","0","0","0","0","553","115","52","73","34","0","0","10","9","23","47","80","18","24","13","31","0","0","0","24","0","0","0","0"
"1500000US245102505001","Block Group 1, Census Tract 2505, Baltimore city, Maryland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US240217522022","Block Group 2, Census Tract 7522.02, Frederick County, Maryland","1343","668","21","85","55","69","21","63","19","13","0","0","30","36","54","89","26","5","47","0","0","10","9","9","7","675","33","85","86","60","28","0","0","0","5","14","38","66","168","11","29","0","24","6","0","8","14","0","0"
"1500000US240317014204","Block Group 4, Census Tract 7014.20, Montgomery County, Maryland","1645","742","111","0","116","72","0","0","0","58","30","17","55","0","93","12","52","20","0","21","0","9","17","59","0","903","17","37","72","0","0","0","71","76","117","119","0","67","21","124","0","40","28","0","22","34","15","26","17"
"1500000US240317015031","Block Group 1, Census Tract 7015.03, Montgomery County, Maryland","2081","1189","87","68","129","72","19","0","0","27","0","79","42","0","38","95","51","160","47","6","37","39","8","108","77","892","50","26","92","14","0","0","0","21","69","57","72","56","37","92","87","57","22","28","53","7","37","6","9"
"1500000US240317044012","Block Group 2, Census Tract 7044.01, Montgomery County, Maryland","1468","692","43","13","17","35","27","0","0","6","5","28","46","49","35","49","98","22","23","2","64","59","20","37","14","776","125","47","19","23","0","3","0","0","9","19","54","51","55","75","41","10","38","2","60","62","12","32","39"
